36;0;1.2943;0.7033;1.8609;4.7635;6.4052
37;0;1.0157;1.3374;1.2135;4.9901;7.6932
38;0;0.2697;0.5278;2.0161;4.6221;7.9332
39;0;0.3861;0.8822;1.0906;4.9077;7.7793
40;0;1.5449;1.0841;1.8355;4.9227;7.6766
41;0;1.6785;1.3952;1.0596;3.2832;7.5252
42;0;1.0686;1.3255;2.9319;4.9467;7.4145
43;0;0.4697;0.9831;2.0894;3.5507;6.9564
44;0;0.8261;0.8189;2.0120;4.7987;6.2598
45;0;0.9561;0.5157;2.0242;4.0357;7.9391
46;0;0.8428;0.8584;2.1072;4.6390;6.6395
47;0;0.8270;1.2436;1.4298;3.8434;7.7703
48;0;1.7640;1.4646;2.4214;4.8870;7.8758
49;0;0.8687;0.6120;1.8421;4.9253;6.7747
50;0;1.6387;0.8540;2.4125;3.8104;6.5066
51;0;1.5379;1.3778;1.5379;3.6966;6.7912
52;0;0.5816;1.2501;2.5081;4.5842;7.1392
53;0;0.3180;0.6840;1.6264;3.5774;7.2114
54;0;0.5174;0.7662;2.1406;4.8181;6.4194
55;0;1.0131;0.8270;1.6435;4.8585;6.5793
56;0;1.3346;1.3285;2.2872;3.8308;6.4673
57;0;1.6350;0.7516;1.2228;3.3317;7.1997
58;0;1.0112;0.9044;1.6999;3.5221;6.3929
59;0;1.6712;0.8348;1.7610;3.4654;7.2470
60;0;1.7779;0.9310;2.7794;4.1130;6.6802
61;0;0.3591;0.5647;2.3341;3.8423;7.9879
62;0;1.7307;0.6303;2.6448;4.2006;7.0913
63;0;0.2897;0.9972;2.5944;3.3349;7.3261
64;0;0.8353;1.1744;1.1348;4.4940;7.8710
65;0;0.6222;1.1665;1.5406;4.2887;7.7984
66;0;1.6300;1.1306;1.6605;4.5669;6.3742
67;0;1.2725;1.3829;1.5036;3.6748;6.6081
68;0;0.5932;0.7941;1.8686;3.1364;7.7888
69;0;1.7679;0.6243;1.7832;4.5543;6.5834
70;0;0.2874;0.6742;2.9323;3.2441;7.8425
71;0;1.6426;0.8859;2.1755;3.3438;6.0605
72;0;0.9791;0.5657;2.3217;4.6344;7.6983
73;0;1.5567;0.9875;2.4641;3.1995;7.6499
74;0;0.2577;0.8455;1.2381;3.9407;6.8274
75;0;0.2216;0.9503;2.0759;3.8102;6.4550
76;0;1.5275;0.9598;1.8034;4.5916;7.1636
77;0;0.7167;1.1975;2.9354;4.8214;7.7387
78;0;1.7968;0.8976;2.8701;4.3177;6.4297
79;0;1.4547;1.0068;2.4048;4.0324;7.2130
80;0;1.0437;1.0523;2.9040;4.2928;6.0453
81;0;0.7852;1.1599;1.9459;4.8074;6.1300
82;0;1.3207;1.2334;2.0495;3.2043;7.0584
83;0;0.3705;0.9251;1.4533;3.1486;6.6716
84;0;0.3536;0.5723;2.4669;3.0621;7.4622
85;0;1.7172;1.3152;1.4757;4.3013;6.6629
86;0;1.5510;0.6780;2.7675;4.5928;7.6488
87;0;1.6502;0.6621;1.9686;3.7587;6.1316
88;0;1.0789;0.5798;2.5983;3.1482;6.3639
89;0;0.7254;0.6807;2.2141;4.1100;6.5099
90;0;1.7086;1.1510;1.6545;4.3526;7.3641
91;0;0.2934;1.1246;1.9946;3.5924;6.5505
92;0;1.5260;0.6406;1.9065;4.4249;7.8739
93;0;0.6442;1.1188;1.1981;4.5239;7.9963
94;0;0.4638;0.8113;1.1559;4.9280;6.7707
95;0;0.6158;0.7924;2.1321;4.7339;7.6947
96;0;1.5136;1.3098;1.9967;3.2965;6.9721
97;0;0.4886;0.7066;1.2213;4.3554;7.0056
98;0;0.8174;1.0064;2.2868;4.6782;6.4378
99;0;1.1286;0.6167;2.6754;4.3589;7.7574
100;0;1.5374;1.3443;1.3799;4.8276;7.6166
101;0;1.1205;0.6737;1.2014;3.2827;6.0813
102;0;1.7169;1.4624;2.7008;3.8928;6.2212
103;0;0.7384;1.1268;1.6343;3.8942;6.6089
104;0;1.5120;1.3330;2.6218;3.9267;7.3442
105;0;0.2476;0.5437;2.5776;4.7350;7.4463
106;0;1.2680;1.2034;2.1349;4.7149;7.2344
107;0;0.8012;0.9328;2.5818;3.9529;7.1483
108;0;1.5304;0.9245;2.0731;4.3638;7.7417
109;0;1.2354;0.5184;1.9953;4.9286;6.9310
110;0;1.4834;1.2843;1.5970;4.2260;6.4952
111;0;1.7530;1.1428;1.5827;4.5188;7.0205
112;0;0.2232;0.9269;1.4273;4.1639;6.5688
113;0;1.5293;1.4577;2.4344;4.2434;6.8683
114;0;0.6662;0.9532;2.7173;4.6558;6.2703
115;0;1.3672;0.9750;1.3071;3.4543;6.8786
116;0;1.1905;0.5293;1.4472;4.8352;7.2846
117;0;0.9539;1.3882;1.5702;4.5251;7.2952
118;0;1.4726;1.2770;1.1490;3.0180;6.7180
119;0;0.7743;1.3398;1.6334;3.1522;6.9230
120;0;1.4014;0.8675;2.8294;4.2191;6.3908
121;0;0.2798;0.8391;2.3408;3.4068;7.1325
122;0;0.3756;1.3225;2.1911;3.6666;7.4801
123;0;0.5806;1.3045;2.2564;4.0458;7.1341
124;0;0.6413;0.8183;1.6882;3.7007;6.6545
125;0;1.3250;1.2092;1.3341;3.0397;7.5707
126;0;1.2057;1.2707;1.3057;4.0865;6.7606
127;0;0.7572;1.0931;2.4387;3.0373;7.5930
128;0;0.6570;0.6284;2.2379;4.7623;6.9234
129;0;0.7744;0.6190;1.5325;4.9744;7.2838
130;0;1.5333;0.7630;2.9204;3.3548;7.2267
131;0;0.6599;1.3805;1.6452;3.9089;7.8007
132;0;0.3727;0.5830;2.3421;3.5216;7.2526
133;0;0.2822;1.1090;1.4389;4.5414;7.2554
134;0;0.2255;0.5563;2.5122;4.2698;7.8749
135;0;0.5485;1.4939;1.1129;3.9681;7.9623
136;0;1.3174;0.8173;1.4883;4.3171;6.9895
137;0;1.5719;1.4460;1.7505;3.3601;6.8009
138;0;0.6410;0.7880;1.9670;4.8933;7.0975
139;0;0.3757;1.4980;1.3156;3.6585;7.5375
140;0;1.4568;0.8452;2.6501;4.0831;7.9602
141;0;1.4200;1.2594;2.9480;4.6380;6.4869
142;0;1.7282;1.0174;2.1215;3.3986;6.3519
143;0;0.2888;0.5567;1.2439;3.8615;6.4736
144;0;1.0359;1.2064;2.0495;3.0118;7.3061
145;0;0.3177;0.6157;2.3021;3.4626;6.8899
146;0;0.8717;0.5168;2.5803;3.4897;7.1168
147;0;1.4324;0.5074;1.6355;4.4885;7.6528
148;0;1.0979;1.1994;1.6875;3.2439;7.7973
149;0;1.0315;0.6775;2.9108;4.2833;7.2165
150;0;0.5075;0.6641;1.6292;4.4340;6.3400
151;0;1.7482;1.2905;1.5714;4.2374;6.0437
152;0;1.3691;0.5385;1.0773;4.0416;6.5667
153;0;1.1552;0.7910;1.5815;4.8295;6.0705
154;0;0.3874;0.9760;2.4693;3.9218;7.1958
155;0;1.2133;1.4806;2.5508;4.1775;7.2445
156;0;0.8138;1.2810;2.5727;4.3965;6.9959
157;0;1.7301;1.1659;1.5769;3.4841;6.5692
158;0;0.6964;1.4727;1.6462;3.6978;6.9870
159;0;1.1704;1.4459;2.5690;4.7944;7.7214
160;0;1.5117;0.5143;1.6733;4.1089;6.9504
161;0;1.6953;0.6878;1.9116;4.4199;7.5531
162;0;0.3249;0.5936;2.1150;4.7288;7.5836
163;0;0.2887;1.3207;1.9154;3.6878;6.1255
164;0;1.3877;1.1542;1.0709;3.1308;6.0061
165;0;1.0464;1.1719;2.8980;3.6270;7.1382
166;0;1.4955;0.6333;2.1669;3.2927;7.3754
167;0;0.2939;0.5809;2.7510;4.0290;7.5817
168;0;1.2433;1.0926;2.7688;3.4191;6.9139
169;0;1.2819;0.7650;1.5554;3.2678;7.2177
170;0;0.7447;1.3762;1.5260;3.7519;7.8832
171;0;0.6257;1.4049;2.2270;3.4301;6.4368
172;0;0.4922;0.5247;1.7033;4.5321;6.3421
173;0;0.2630;1.3248;1.5039;4.8298;6.6785
174;0;0.2685;1.0669;2.8636;4.8544;7.5529
175;0;0.8221;1.1034;1.0828;4.3329;7.4746
176;0;1.2404;0.5069;2.2270;4.8265;6.7657
177;0;1.0881;0.6793;1.5755;3.3372;6.7887
178;0;1.0098;0.8512;1.8382;4.7156;6.2345
179;0;1.1442;1.3972;2.8840;4.6842;7.6242
180;0;0.6500;1.3849;1.7580;3.4262;7.6242
181;0;0.4487;1.1019;1.8310;3.3937;6.5367
182;0;0.4444;1.3471;1.5505;4.5325;7.5207
183;0;1.2530;0.8213;2.8793;4.8917;6.9798
184;0;0.7344;0.9520;2.6822;4.5061;6.6196
185;0;1.7334;0.8432;1.4140;4.8008;6.3706
186;0;0.2306;0.6816;1.1404;3.7962;6.7894
187;0;1.6117;1.0536;2.9932;3.5956;7.5009
188;0;0.6239;0.9506;2.1951;4.0804;6.4337
189;0;0.7727;0.6983;2.0764;3.5951;6.2884
190;0;0.2450;1.1315;2.1924;4.7384;6.7692
191;0;1.6496;1.3276;2.4556;3.2260;7.4559
192;0;1.6610;0.6321;2.8192;4.9667;7.0604
193;0;0.6869;1.3657;1.1676;3.6018;6.3269
194;0;1.5347;1.0658;2.2281;3.8635;6.2120
195;0;1.5294;1.2897;1.6087;3.7381;6.1745
196;0;0.9176;0.8972;2.4376;3.0894;6.5328
197;0;0.3654;1.4507;1.1880;4.6624;6.1274
198;0;1.5151;1.2443;1.3916;4.4631;7.4553
199;0;1.3617;0.5359;2.1867;4.6196;6.6736
200;0;1.4109;1.1440;2.8052;3.7417;6.1516
201;0;0.2138;0.7017;2.7310;3.6259;7.1416
202;0;1.7243;1.2615;2.9359;4.3430;7.6123
203;0;0.5750;1.2749;2.5137;3.6567;7.2121
204;0;1.5129;0.6503;1.7008;3.0327;7.7637
205;0;0.3249;1.2424;2.8354;4.3428;7.1044
206;0;0.6072;0.9282;1.3925;3.3142;7.5980
207;0;0.6353;0.6657;1.0015;3.2750;6.9573
208;0;1.1144;0.5902;1.4802;4.0790;7.5234
209;0;0.2740;1.2738;2.0732;4.6062;6.2044
210;0;0.4282;1.1236;1.5050;3.9861;7.2800
211;0;0.4149;1.0711;1.7648;3.1041;6.4850
212;0;1.6954;0.8065;2.3413;3.2617;6.9272
213;0;0.9515;0.9029;2.2587;3.9409;7.0808
214;0;0.3728;0.5420;2.2613;3.6962;7.1629
215;0;0.8277;0.8944;1.7106;4.8578;6.3949
216;0;0.9320;0.5716;2.6422;4.4199;7.1292
217;0;0.9378;1.3443;1.2714;4.6870;7.7927
218;0;0.8051;1.2781;1.4057;3.0977;7.8179
219;0;1.2664;1.0186;1.6237;3.5916;7.9780
220;0;1.5636;0.9038;1.0619;3.9658;7.5039
221;0;1.1798;1.3752;1.2926;4.9354;7.6083
222;0;0.7501;0.9252;2.7514;3.3298;6.2703
223;0;0.9045;1.1260;2.9589;4.1521;6.9390
224;0;1.6013;1.4542;1.4952;3.1573;6.0062
225;0;0.4505;1.2451;2.0433;3.9368;6.0819
226;0;1.0170;0.8207;1.8895;4.0832;7.6071
227;0;0.5147;0.6540;2.3576;3.6861;6.2434
228;0;0.9727;1.1868;2.0937;3.7173;7.7034
229;0;1.2912;1.2990;1.9554;4.3230;6.7500
230;0;1.7155;1.0373;1.6585;3.3896;7.2318
231;0;0.7317;0.8513;1.7221;4.7079;7.6395
232;0;0.8432;0.8646;1.2808;4.6935;7.8124
233;0;1.7104;0.5435;1.1204;4.2455;6.7730
234;0;0.4910;0.6057;1.1467;4.4575;6.9287
235;0;1.6801;0.9108;1.5267;3.8055;6.1445
236;0;1.2214;0.8499;2.2190;4.9352;7.0894
237;0;0.5606;0.7999;2.7920;4.1729;6.3077
238;0;1.3452;1.4884;2.0369;4.7124;7.6703
239;0;0.8795;1.3002;2.7573;3.9697;6.8459
240;0;0.6243;1.1667;2.0573;3.6770;6.7909
241;0;1.7888;0.7635;2.6124;3.5128;7.3325
242;0;1.6055;1.3947;1.0324;3.9759;7.7247
243;0;1.0974;1.2133;1.3245;3.9138;6.5996
244;0;0.7058;0.6727;1.5764;4.6691;6.0577
245;0;0.3974;0.7592;2.6580;3.0040;7.4881
246;0;0.6031;0.7672;1.8216;4.5612;7.2113
247;0;1.4900;1.2736;2.7384;4.2249;6.0601
248;0;1.0567;0.9909;2.8495;4.1033;7.9576
249;0;1.4594;0.6125;2.3843;4.8987;7.1388
250;0;1.7871;0.7654;2.4841;3.5603;6.2000
251;0;1.4334;0.9035;1.7185;4.1998;6.8111
252;0;0.3653;1.3519;2.3454;4.0282;7.2650
253;0;0.6454;0.8203;1.8123;3.2952;7.8655
254;0;0.8979;1.1831;1.8473;3.7219;6.4694
255;0;0.8439;0.6481;1.6944;3.1892;6.1948
256;0;1.6666;0.5866;1.7256;4.3173;6.7334
257;0;0.9405;0.9296;2.5404;4.6441;6.0590
258;0;0.4812;1.4253;2.7627;4.6970;6.8789
259;0;1.0222;0.6269;2.5195;4.8401;6.5490
260;0;1.3080;0.8562;2.9151;3.2323;7.4343
261;0;0.5076;1.0186;2.7305;4.0789;7.2264
262;0;1.7402;0.9561;2.3995;3.6508;6.2294
263;0;0.3063;1.2882;2.0885;4.6733;7.2206
264;0;1.1180;0.5124;2.0713;3.9102;7.7219
265;0;1.7601;1.4690;2.9756;4.4696;7.7781
266;0;0.6197;0.9273;1.4905;3.4397;7.0869
267;0;1.7399;0.9121;1.1240;4.6553;7.9031
268;0;1.2803;1.2903;1.8152;3.7499;6.2314
269;0;1.0357;0.9414;2.8079;3.1332;6.5561
270;0;1.0227;1.1403;1.5810;3.0997;6.1909
271;0;0.4423;0.5249;1.1289;3.2785;7.5194
272;0;1.7256;0.9015;1.3741;3.3975;7.2427
273;0;1.3687;0.6612;1.0669;4.5850;7.9777
274;0;1.7760;0.9677;2.5582;3.7852;7.6853
275;0;1.6317;1.4149;1.5680;4.5975;7.9631
276;0;1.0993;0.8130;2.2437;4.7052;6.7256
277;0;1.3477;0.5040;1.7754;4.5636;6.2865
278;0;0.4359;1.2353;2.0896;3.6689;7.8682
279;0;0.4659;0.5649;1.1905;3.3992;7.7148
280;0;0.3346;0.6846;1.6501;4.7265;7.1544
281;0;0.4683;1.2581;1.9843;3.9034;7.1136
282;0;0.9579;0.5138;2.7395;3.1911;7.7328
283;0;0.5721;1.3129;2.7408;4.2405;7.1894
284;0;0.2218;1.2677;1.6600;4.1169;6.2042
285;0;0.6225;1.2246;1.3341;3.7187;7.8484
286;0;0.2391;0.9435;1.2177;3.6990;6.6135
287;0;1.2977;1.0172;1.1296;3.3564;7.9378
288;0;1.1946;1.1519;2.9654;3.9828;7.4949
289;0;1.5585;1.2239;2.1207;4.4389;6.6884
290;0;0.4481;1.2331;1.2238;3.9701;6.5831
291;0;0.5424;1.2492;1.0323;3.7621;6.2171
292;0;1.7046;0.9055;2.1040;3.0984;7.5099
293;0;1.5740;1.2352;1.5443;4.8472;7.8269
294;0;0.5857;1.0452;2.1307;3.4475;6.0732
295;0;0.7005;0.5728;2.5211;4.7463;7.5846
296;0;0.3676;0.5282;2.0509;3.4333;7.0265
297;0;1.5072;0.9306;1.5249;4.6663;7.6233
298;0;0.7935;1.2735;1.4343;4.8460;7.6454
299;0;1.7554;1.2817;2.1159;3.4885;7.4106
300;0;0.9543;0.9853;1.5011;3.0735;7.4182
301;0;0.6594;0.8496;2.5638;3.0953;6.4454
302;0;1.1188;0.6524;1.5018;3.1994;6.7381
303;0;1.4227;1.4167;2.5993;3.0532;7.4997
304;0;1.1781;0.8975;2.0467;4.6569;6.6410
305;0;0.7537;1.3006;1.2045;4.8080;6.0896
306;0;1.4921;0.8754;2.0602;3.1162;6.8244
307;0;0.5827;0.8452;2.5235;3.0422;6.7858
308;0;1.7751;1.0954;2.0906;3.4707;7.3901
309;0;1.6629;1.4995;2.2235;4.4279;6.0523
310;0;0.7785;0.8253;1.8473;4.7698;6.3075
311;0;1.3907;0.7310;2.9087;4.6929;6.2699
312;0;1.7986;1.1540;2.0208;4.0585;7.4243
313;0;1.6761;1.2684;1.1148;4.3687;7.5791
314;0;0.9205;1.1688;1.7699;4.9911;7.8084
315;0;0.3280;1.4099;2.8075;4.3834;7.2477
316;0;1.6878;0.5533;2.8983;3.7071;7.8764
317;0;0.3647;0.5977;1.3383;3.1145;7.8884
318;0;0.6866;0.5564;2.1964;4.6290;7.1713
319;0;0.6966;1.2371;1.7082;3.7356;6.8429
320;0;0.4298;1.3181;1.1806;4.0572;7.6273
321;0;1.7911;1.1086;2.4471;4.7964;6.6005
322;0;0.7558;1.3280;1.7071;3.5931;6.3631
323;0;0.6668;0.8995;1.5586;3.9218;6.9135
324;0;0.5576;1.2650;2.0262;4.6434;7.1591
325;0;0.3580;0.6321;1.6333;3.9057;6.9997
326;0;1.3810;1.0965;1.6359;4.6568;6.2502
327;0;0.4105;1.3228;2.4673;4.7102;7.4421
328;0;0.2543;0.7025;2.0982;3.7750;6.9980
329;0;1.3690;1.1792;2.7970;3.0199;6.2802
330;0;0.7684;0.7334;2.8103;4.7367;6.1102
331;0;0.9755;1.4671;1.3744;4.6026;6.8400
332;0;1.2993;1.0394;1.0330;3.0099;6.7355
333;0;0.4266;0.6365;1.3812;4.7505;7.9833
334;0;1.6586;1.4092;1.3882;3.9215;6.5934
335;0;1.3090;0.6914;2.9518;4.1833;6.4027
336;0;0.3857;1.4469;1.8695;3.0423;7.6304
337;0;0.9838;1.0058;2.5647;4.3541;6.6142
338;0;0.5237;0.8641;2.6930;3.4376;6.7381
339;0;0.5429;0.8604;2.0112;3.8098;6.4714
340;0;0.9956;0.8166;1.2898;4.3827;7.5546
341;0;0.9065;0.8845;2.9374;3.8350;7.9522
342;0;0.4720;1.0335;2.8459;4.2095;7.1094
343;0;1.3810;0.5946;1.1211;4.0409;7.5433
344;0;0.7882;1.2228;1.2715;3.4283;7.8832
345;0;1.0077;0.9285;1.6041;3.0208;7.6668
346;0;1.0604;1.0076;1.2999;4.3652;6.3979
347;0;1.6836;0.6242;2.1668;4.7919;7.0834
348;0;1.0952;0.5660;1.1505;3.9648;7.3415
349;0;1.2079;0.7206;2.5307;4.3809;7.4821
350;0;1.0592;0.5581;1.9277;4.3456;6.5446
351;0;0.8487;0.6776;2.4015;4.4149;6.3760
352;0;1.0546;0.7452;2.3912;4.3682;7.8557
353;0;1.6313;1.1113;1.1041;3.9559;7.0145
354;0;1.1500;0.5375;2.1465;4.3380;7.0397
355;0;0.5903;0.7989;2.4809;3.0187;7.9788
356;0;0.9704;1.0464;1.0951;4.8906;6.4383
357;0;0.7117;0.8507;1.7934;3.0411;6.1164
358;0;1.1355;1.0547;1.6068;3.5606;6.4776
359;0;0.5700;0.6749;2.7002;3.5666;7.3057
360;0;0.7718;1.3770;2.3806;4.8612;7.0920
361;0;0.5363;0.6746;2.6899;4.9012;6.3678
362;0;1.5350;0.9321;2.4605;4.7638;6.7548
363;0;1.7190;0.7017;2.4563;3.6922;6.4445
364;0;1.4582;1.4308;2.5539;3.1796;6.4223
365;0;0.2252;0.8210;1.7721;4.7317;7.2086
366;0;0.2622;0.7232;1.9627;4.4584;6.3077
367;0;0.2437;1.4394;1.6569;4.7446;7.7800
368;0;1.0198;1.2066;1.6442;3.4853;7.1770
369;0;1.3192;0.6920;2.5804;3.8553;7.0763
370;0;0.2199;0.7140;1.9379;4.5789;6.6076
371;0;1.2881;1.3052;2.2496;3.1322;7.3421
372;0;0.5666;0.6050;2.7886;4.4209;7.6684
373;0;0.2770;1.2378;2.5472;3.7532;7.2202
374;0;1.2617;1.3890;1.6334;4.9714;6.2632
375;0;1.6484;1.1852;1.6472;4.3909;6.2256
376;0;1.5788;1.2079;1.6536;3.6614;6.9947
377;0;1.2090;0.5108;1.6050;3.5108;6.1538
378;0;1.7577;0.9845;1.3638;4.7357;6.3899
379;0;0.2258;1.4160;2.8655;4.5794;6.5852
380;0;1.0685;0.9533;1.3631;4.7191;6.8780
381;0;0.7010;1.2648;1.2483;4.2735;6.9205
382;0;0.5792;0.9985;1.3363;4.1276;7.6584
383;0;1.2648;0.6944;2.6799;4.9360;6.8996
384;0;1.6670;1.4416;2.8686;3.1976;7.6188
385;0;0.4068;0.6149;2.4507;3.1241;7.8092
386;0;0.2287;1.1049;1.7158;3.3990;6.9288
387;0;1.4750;1.0126;1.4584;4.8421;6.2987
388;0;1.3031;0.6580;2.2957;4.7152;7.4436
389;0;0.9633;1.0231;2.8324;3.6340;6.9822
390;0;0.7856;0.7339;1.8653;3.6006;6.6653
391;0;0.5873;0.9296;1.8951;4.9348;6.9833
392;0;0.7634;1.4854;1.1930;4.4201;6.3697
393;0;1.0975;1.0069;2.3949;4.5803;6.8559
394;0;1.5549;0.9796;2.1719;3.9894;6.6743
395;0;0.6924;1.4718;2.7205;3.4479;6.5775
396;0;0.7621;1.0899;2.0453;4.5679;7.7805
397;0;1.5685;0.5260;1.6397;3.6057;7.9868
398;0;1.4984;1.1550;2.9575;4.8160;6.7301
399;0;0.4618;0.9689;2.7440;4.7221;6.5181
400;0;0.6799;1.2079;2.4772;4.7717;6.4052
401;0;0.3212;0.6936;1.3487;4.8720;6.8351
402;0;0.9410;0.7873;1.0150;4.9716;6.1425
403;0;1.6364;1.3411;1.1945;3.4353;6.2879
404;0;0.3450;0.5291;2.5980;3.1388;7.8742
405;0;0.4625;0.7330;1.8120;3.0721;6.1881
406;0;1.2640;0.8360;2.6039;3.8072;6.4437
407;0;0.2073;0.9794;1.8310;3.3579;6.8307
408;0;1.5329;1.1421;2.4053;4.6811;7.2558
409;0;1.4382;1.2383;1.9380;4.7423;7.9119
410;0;1.1807;1.4618;2.9702;3.8239;6.0623
411;0;1.6755;1.0760;1.5283;3.6564;7.2242
412;0;0.7731;1.4932;2.8961;3.3203;6.7936
413;0;0.4719;0.6647;2.7524;4.1708;6.6874
414;0;0.6665;0.9184;2.9716;4.9884;6.5180
415;0;1.1819;1.2681;2.9947;3.1654;7.2785
416;0;1.7253;1.1956;2.2020;4.8768;6.2152
417;0;1.2114;1.3606;2.3673;4.7926;6.3775
418;0;0.6732;0.7545;1.3640;3.4876;6.8293
419;0;1.1261;0.9137;2.1588;3.9100;7.9982
420;0;1.6770;1.2465;1.8351;4.8178;7.4815
421;0;1.2825;1.0226;2.0176;4.3478;7.2105
422;0;0.4369;1.1272;1.6018;4.4981;7.1313
423;0;0.8536;0.8812;1.8524;3.1843;6.5550
424;0;1.1840;0.8879;2.0639;4.5939;7.2633
425;0;1.7146;0.8758;1.0908;4.0520;7.6615
426;0;0.2712;0.9491;2.1546;3.9241;6.7160
427;0;0.7089;0.6386;2.7612;4.6537;7.6251
428;0;0.9774;1.4749;1.8795;4.5735;7.4479
429;0;0.2086;0.6953;1.2103;3.8633;6.5749
430;0;0.8123;0.5466;2.3506;4.8293;7.6872
431;0;0.6912;1.3613;1.4387;3.7047;6.7745
432;0;0.2802;0.8968;2.6727;4.2549;7.7178
433;0;0.5109;1.4455;2.9950;3.1498;7.5446
434;0;1.4961;1.0608;2.4945;3.4996;6.6951
435;0;0.9539;0.7552;2.0856;4.1527;7.3737
436;0;1.5284;1.4590;2.4669;4.0111;7.7473
437;0;1.1233;1.3126;2.4698;4.5928;6.3298
438;0;0.3955;1.3465;2.1235;4.9170;6.9479
439;0;0.8730;0.6529;1.8388;3.8363;6.4556
440;0;0.5068;0.7282;2.5771;4.8779;6.9560
441;0;0.4177;0.9102;2.4664;4.3578;7.9730
442;0;0.8721;1.0092;2.8911;3.3070;6.0295
443;0;1.5107;1.2306;2.6546;4.1082;7.0539
444;0;1.7875;1.1763;1.7470;4.1079;7.2696
445;0;1.5559;1.4746;2.5753;3.5338;6.7856
446;0;0.2247;0.9586;2.2420;4.6080;6.7951
447;0;0.3584;1.4401;2.6154;4.6644;7.2380
448;0;1.4708;0.7523;1.2563;4.4795;6.8116
449;0;0.4287;1.0590;1.2727;4.9404;6.2262
450;0;1.2613;1.4624;2.5787;3.0736;7.0328
451;0;0.8787;1.3843;1.9820;3.4236;6.3023
452;0;1.6141;0.7273;2.2195;4.0096;6.0625
453;0;0.2118;1.1038;2.9426;4.6301;6.8720
454;0;1.1445;1.1093;2.3765;4.4370;6.6981
455;0;0.3505;1.3614;2.8161;3.4608;7.6632
456;0;0.2338;1.3937;2.5881;4.6210;7.8610
457;0;0.6967;0.7347;2.6296;4.6029;6.8930
458;0;1.7455;1.1852;2.3475;4.1514;6.3801
459;0;1.3280;1.0830;2.5876;4.3526;6.7962
460;0;0.5677;0.7666;1.0148;4.8361;7.9702
461;0;0.7704;0.5121;2.6931;3.5291;6.4850
462;0;1.2850;0.7857;1.2723;3.9444;6.1923
463;0;0.3067;1.2826;1.6617;4.7629;7.1682
464;0;1.4437;1.3474;1.5387;3.9021;6.8462
465;0;0.9350;0.6561;1.0123;3.5063;7.6647
466;0;0.8468;0.9830;1.1980;3.8234;6.8020
467;0;0.3346;1.2682;1.8262;4.8613;6.0654
468;0;1.2490;1.1088;1.6368;4.5835;6.1620
469;0;0.8633;1.3584;2.7273;4.4908;7.4798
470;0;0.9164;1.0227;2.1746;4.4341;7.9475
471;0;0.2166;0.6764;1.2596;3.0330;6.8592
472;0;1.7395;0.9208;2.8251;3.1224;7.6649
473;0;0.7017;0.6453;2.2012;4.4534;6.1519
474;0;1.2133;0.8823;2.3695;4.9034;6.3481
475;0;1.4252;0.8662;1.0650;4.2588;6.2233
476;0;1.4358;0.5771;2.2687;3.7193;7.5883
477;0;1.1729;0.8700;2.9412;4.4758;6.7731
478;0;0.8403;1.2001;2.6146;3.6255;7.5225
479;0;1.2236;1.1263;2.8131;3.4807;6.7060
480;0;1.7720;1.3737;2.4705;4.3346;7.6508
481;0;1.6549;0.9330;1.3833;4.8836;6.1249
